state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
NL,9/17/2020,43,0,111,0,0,446,670,2,298,0,0,3936,5306,10,4079,0,0,72077
NL,9/18/2020,51,0,29,0,0,519,411,2,317,0,0,3546,5357,10,4108,0,0,72596
NL,9/19/2020,35,0,42,0,0,211,328,2,328,0,0,3141,5392,10,4150,0,0,72807
NL,9/20/2020,59,0,78,0,0,804,368,2,345,0,0,3440,5451,10,4228,0,0,73611
NL,9/21/2020,93,0,223,0,0,812,330,2,554,0,0,3801,5544,10,4451,0,0,74423
NL,9/22/2020,60,0,40,0,0,555,375,0,564,0,0,3984,5604,10,4491,0,0,74978
NL,9/23/2020,67,1,18,0,0,457,408,1,541,0,0,3804,5671,11,4509,0,0,75435
NL,9/24/2020,59,0,89,0,0,637,424,1,519,0,0,3995,5730,11,4598,0,0,76072
NL,9/25/2020,38,0,95,0,0,610,411,1,585,0,0,4086,5768,11,4693,0,0,76682
NL,9/26/2020,94,0,89,0,0,682,470,1,632,0,0,4557,5862,11,4782,0,0,77364
NL,9/27/2020,84,0,66,0,0,589,495,1,620,0,0,4342,5946,11,4848,0,0,77953
NL,9/28/2020,11,1,49,0,0,327,413,2,446,0,0,3857,5957,12,4897,0,0,78280
NL,9/29/2020,83,0,45,0,0,573,436,2,451,0,0,3875,6040,12,4942,0,0,78853
NL,9/30/2020,123,0,83,0,0,860,492,1,516,0,0,4278,6163,12,5025,0,0,79713
NL,10/1/2020,81,0,74,0,0,713,514,1,501,0,0,4354,6244,12,5099,0,0,80426
NL,10/2/2020,74,0,67,0,0,683,550,1,473,0,0,4427,6318,12,5166,0,0,81109
NL,10/3/2020,111,0,46,0,0,429,567,1,430,0,0,4174,6429,12,5212,0,0,81538
NL,10/4/2020,123,0,51,0,0,451,606,1,415,0,0,4036,6552,12,5263,0,0,81989
NL,10/5/2020,42,0,114,0,0,428,637,0,480,0,0,4137,6594,12,5377,0,0,82417
NL,10/6/2020,68,0,37,0,0,551,622,0,472,0,0,4115,6662,12,5414,0,0,82968
NL,10/7/2020,53,0,36,0,0,592,552,0,425,0,0,3847,6715,12,5450,0,0,83560
NL,10/8/2020,21,0,66,0,0,473,492,0,417,0,0,3607,6736,12,5516,0,0,84033
NL,10/9/2020,152,0,92,0,0,744,570,0,442,0,0,3668,6888,12,5608,0,0,84777
NL,10/10/2020,61,0,33,0,0,419,520,0,429,0,0,3658,6949,12,5641,0,0,85196
NL,10/11/2020,70,0,49,0,0,777,467,0,427,0,0,3984,7019,12,5690,0,0,85973
NL,10/12/2020,221,1,70,0,0,1041,646,1,383,0,0,4597,7240,13,5760,0,0,87014
NL,10/13/2020,123,1,18,0,0,652,701,2,364,0,0,4698,7363,14,5778,0,0,87666
NL,10/14/2020,53,3,82,0,0,781,701,5,410,0,0,4887,7416,17,5860,0,0,88447
NL,10/15/2020,76,0,100,0,0,12,756,5,444,0,0,4426,7492,17,5960,0,0,88459
NL,10/16/2020,112,0,91,0,0,744,716,5,443,0,0,4426,7604,17,6051,0,0,89203
NL,10/17/2020,94,4,26,0,0,532,749,9,436,0,0,4539,7698,21,6077,0,0,89735
NL,10/18/2020,118,0,65,0,0,672,797,9,452,0,0,4434,7816,21,6142,0,0,90407
NL,10/19/2020,137,0,66,0,0,747,713,8,448,0,0,4140,7953,21,6208,0,0,91154
NL,10/20/2020,67,0,60,0,0,524,657,7,490,0,0,4012,8020,21,6268,0,0,91678
NL,10/21/2020,119,0,93,0,0,1211,723,4,501,0,0,4442,8139,21,6361,0,0,92889
NL,10/22/2020,157,0,39,0,0,492,804,4,440,0,0,4922,8296,21,6400,0,0,93381
NL,10/23/2020,140,0,101,0,0,548,832,4,450,0,0,4726,8436,21,6501,0,0,93929
NL,10/24/2020,79,3,97,0,0,567,817,3,521,0,0,4761,8515,24,6598,0,0,94496
NL,10/25/2020,111,1,55,0,0,672,810,4,511,0,0,4761,8626,25,6653,0,0,95168
NL,10/26/2020,74,8,67,0,0,356,747,12,512,0,0,4370,8700,33,6720,0,0,95524
NL,10/27/2020,63,0,35,0,0,444,743,12,487,0,0,4290,8763,33,6755,0,0,95968
NL,10/28/2020,61,1,114,0,0,746,685,13,508,0,0,3825,8824,34,6869,0,0,96714
NL,10/29/2020,70,1,150,0,0,584,598,14,619,0,0,3917,8894,35,7019,0,0,97298
NL,10/30/2020,51,4,210,0,0,421,509,18,728,0,0,3790,8945,39,7229,0,0,97719
NL,10/31/2020,102,0,146,0,0,552,532,15,777,0,0,3775,9047,39,7375,0,0,98271
NL,11/1/2020,28,0,79,0,0,304,449,14,801,0,0,3407,9075,39,7454,0,0,98575
NL,11/2/2020,21,3,152,0,0,261,396,9,886,0,0,3312,9096,42,7606,0,0,98836
NL,11/3/2020,55,0,180,0,0,526,388,9,1031,0,0,3394,9151,42,7786,0,0,99362
NL,11/4/2020,56,2,148,0,0,640,383,10,1065,0,0,3288,9207,44,7934,0,0,100002
NL,11/5/2020,57,1,144,0,0,532,370,10,1059,0,0,3236,9264,45,8078,0,0,100534
NL,11/6/2020,63,0,117,0,0,1700,382,6,966,0,0,4515,9327,45,8195,0,0,102234
NL,11/7/2020,128,0,54,0,0,628,408,6,874,0,0,4591,9455,45,8249,0,0,102862
NL,11/8/2020,19,1,101,0,0,-1061,399,7,896,0,0,3226,9474,46,8350,0,0,101801
NL,11/9/2020,29,0,73,0,0,409,407,4,817,0,0,3374,9503,46,8423,0,0,102210
NL,11/10/2020,33,4,82,0,0,352,385,8,719,0,0,3200,9536,50,8505,0,0,102562
NL,11/11/2020,42,0,90,0,0,475,371,6,661,0,0,3035,9578,50,8595,0,0,103037
NL,11/12/2020,37,0,88,0,0,476,351,5,605,0,0,2979,9615,50,8683,0,0,103513
NL,11/13/2020,23,2,81,0,0,343,311,7,569,0,0,1622,9638,52,8764,0,0,103856
NL,11/14/2020,112,0,30,0,0,301,295,7,545,0,0,1295,9750,52,8794,0,0,104157
NL,11/15/2020,135,0,20,0,0,721,411,6,464,0,0,3077,9885,52,8814,0,0,104878
NL,11/16/2020,140,1,46,0,0,335,522,7,437,0,0,3003,10025,53,8860,0,0,105213
NL,11/17/2020,163,0,37,0,0,19596,652,3,392,0,0,22247,10188,53,8897,0,0,124809
NL,11/18/2020,178,1,58,0,0,-18071,788,4,360,0,0,3701,10366,54,8955,0,0,106738
NL,11/19/2020,94,0,52,0,0,538,845,4,324,0,0,3763,10460,54,9007,0,0,107276
NL,11/20/2020,148,2,97,0,0,778,970,4,340,0,0,4198,10608,56,9104,0,0,108054
NL,11/21/2020,66,1,33,0,0,727,924,5,343,0,0,4624,10674,57,9137,0,0,108781
NL,11/22/2020,103,2,66,0,0,635,892,7,389,0,0,4538,10777,59,9203,0,0,109416
NL,11/23/2020,75,2,38,0,0,515,827,8,381,0,0,4718,10852,61,9241,0,0,109931
NL,11/24/2020,79,0,50,0,0,451,743,8,394,0,0,-14427,10931,61,9291,0,0,110382
NL,11/25/2020,60,0,66,0,0,482,625,7,402,0,0,4126,10991,61,9357,0,0,110864
NL,11/26/2020,69,2,131,0,0,687,600,9,481,0,0,4275,11060,63,9488,0,0,111551
NL,11/27/2020,31,1,211,0,0,510,483,8,595,0,0,4007,11091,64,9699,0,0,112061
NL,11/28/2020,24,0,25,0,0,286,441,7,587,0,0,3566,11115,64,9724,0,0,112347
NL,11/29/2020,44,0,174,0,0,473,382,5,695,0,0,3404,11159,64,9898,0,0,112820
NL,11/30/2020,27,0,188,0,0,226,334,3,845,0,0,3115,11186,64,10086,0,0,113046
NL,12/1/2020,23,0,108,0,0,325,278,3,903,0,0,2989,11209,64,10194,0,0,113371
NL,12/2/2020,45,0,164,0,0,356,263,3,1001,0,0,2863,11254,64,10358,0,0,113727
NL,12/3/2020,29,0,52,0,0,225,223,1,922,0,0,2401,11283,64,10410,0,0,113952
NL,12/4/2020,22,1,239,0,0,280,214,1,950,0,0,2171,11305,65,10649,0,0,114232
NL,12/5/2020,35,0,0,0,0,185,225,1,925,0,0,2070,11340,65,10649,0,0,114417
NL,12/6/2020,39,1,4,0,0,138,220,2,755,0,0,1735,11379,66,10653,0,0,114555
NL,12/7/2020,39,0,5,0,0,254,232,2,572,0,0,1763,11418,66,10658,0,0,114809
NL,12/8/2020,61,1,8,0,0,415,270,3,472,0,0,1853,11479,67,10666,0,0,115224
NL,12/9/2020,29,0,62,0,0,359,254,3,370,0,0,1856,11508,67,10728,0,0,115583
NL,12/10/2020,94,1,18,0,0,450,319,4,336,0,0,2081,11602,68,10746,0,0,116033
NL,12/11/2020,32,0,66,0,0,326,329,3,163,0,0,2127,11634,68,10812,0,0,116359
NL,12/12/2020,42,0,64,0,0,326,336,3,227,0,0,2268,11676,68,10876,0,0,116685
NL,12/13/2020,33,0,7,0,0,195,330,2,230,0,0,2325,11709,68,10883,0,0,116880
NL,12/14/2020,19,1,56,0,0,387,310,3,281,0,0,2458,11728,69,10939,0,0,117267
NL,12/15/2020,33,0,31,0,0,278,282,2,304,0,0,2321,11761,69,10970,0,0,117545
NL,12/16/2020,26,1,23,0,0,341,279,3,265,0,0,2303,11787,70,10993,0,0,117886
NL,12/17/2020,33,3,78,0,0,316,218,5,325,0,0,2169,11820,73,11071,0,0,118202
NL,12/18/2020,12,0,5,0,0,122,198,5,264,0,0,1965,11832,73,11076,0,0,118324
NL,12/19/2020,9,0,25,0,0,161,165,5,225,0,0,1800,11841,73,11101,0,0,118485
NL,12/20/2020,1,0,43,0,0,94,133,5,261,0,0,1699,11842,73,11144,0,0,118579
NL,12/21/2020,16,0,50,0,0,358,130,4,255,0,0,1670,11858,73,11194,0,0,118937
NL,12/22/2020,8,3,50,0,0,148,105,7,274,0,0,1540,11866,76,11244,0,0,119085
NL,12/23/2020,11,1,50,0,0,144,90,7,301,0,0,1343,11877,77,11294,0,0,119229
NL,12/24/2020,13,0,83,0,0,269,70,4,306,0,0,1296,11890,77,11377,0,0,119498
NL,12/25/2020,5,0,36,0,0,113,63,4,337,0,0,1287,11895,77,11413,0,0,119611
NL,12/26/2020,2,1,2,0,0,30,56,5,314,0,0,1156,11897,78,11415,0,0,119641
NL,12/27/2020,0,0,23,0,0,72,55,5,294,0,0,1134,11897,78,11438,0,0,119713
NL,12/28/2020,14,1,20,0,0,145,53,6,264,0,0,921,11911,79,11458,0,0,119858
NL,12/29/2020,6,0,6,0,0,101,51,3,220,0,0,874,11917,79,11464,0,0,119959
NL,12/30/2020,4,0,29,0,0,112,44,2,199,0,0,842,11921,79,11493,0,0,120071
NL,12/31/2020,6,0,21,0,0,175,37,2,137,0,0,748,11927,79,11514,0,0,120246
NL,1/1/2021,2,0,14,0,0,151,34,2,115,0,0,786,11929,79,11528,0,0,120397
NL,1/2/2021,0,0,5,0,0,99,32,1,118,0,0,855,11929,79,11533,0,0,120496
NL,1/3/2021,1,0,9,0,0,130,33,1,104,0,0,913,11930,79,11542,0,0,120626
NL,1/4/2021,5,0,9,0,0,145,24,0,93,0,0,913,11935,79,11551,0,0,120771
NL,1/5/2021,2,0,30,0,0,238,20,0,117,0,0,1050,11937,79,11581,0,0,121009
NL,1/6/2021,17,1,22,0,0,259,33,1,110,0,0,1197,11954,80,11603,0,0,121268
NL,1/7/2021,6,2,7,0,0,160,33,3,96,0,0,1182,11960,82,11610,0,0,121428
NL,1/8/2021,4,1,4,0,0,158,35,4,86,0,0,1189,11964,83,11614,0,0,121586
NL,1/9/2021,11,1,25,0,0,177,46,5,106,0,0,1267,11975,84,11639,0,0,121763
NL,1/10/2021,3,0,0,0,0,88,48,5,97,0,0,1225,11978,84,11639,0,0,121851
NL,1/11/2021,9,0,16,0,0,125,52,5,104,0,0,1205,11987,84,11655,0,0,121976
NL,1/12/2021,10,0,12,0,0,247,60,5,86,0,0,1214,11997,84,11667,0,0,122223
NL,1/13/2021,6,2,7,0,0,143,49,6,71,0,0,1098,12003,86,11674,0,0,122366
NL,1/14/2021,32,0,11,0,0,212,75,4,75,0,0,1150,12035,86,11685,0,0,122578
NL,1/15/2021,4,2,22,0,0,130,75,5,93,0,0,1122,12039,88,11707,0,0,122708
NL,1/16/2021,15,0,2,561,0,191,79,4,70,561,0,1136,12054,88,11709,561,0,122899
NL,1/17/2021,4,0,4,0,0,130,80,4,74,561,0,1178,12058,88,11713,561,0,123029
NL,1/18/2021,3,0,4,875,0,137,74,4,62,1436,0,1190,12061,88,11717,1436,0,123166
NL,1/19/2021,5,0,7,850,0,184,69,4,57,2286,0,1127,12066,88,11724,2286,0,123350
NL,1/20/2021,1,0,7,702,0,120,64,2,57,2988,0,1104,12067,88,11731,2988,0,123470
NL,1/21/2021,3,0,2,199,0,165,35,2,48,3187,0,1057,12070,88,11733,3187,0,123635
NL,1/22/2021,2,0,5,256,0,171,33,0,31,3443,0,1098,12072,88,11738,3443,0,123806
NL,1/23/2021,4,0,4,0,0,129,22,0,33,2882,0,1036,12076,88,11742,3443,0,123935
NL,1/24/2021,0,0,1,0,0,64,18,0,30,2882,0,970,12076,88,11743,3443,0,123999
NL,1/25/2021,3,0,10,232,0,79,18,0,36,2239,0,912,12079,88,11753,3675,0,124078
NL,1/26/2021,2,0,3,0,0,108,15,0,32,1389,0,836,12081,88,11756,3675,0,124186
NL,1/27/2021,2,0,40,298,0,140,16,0,65,985,0,856,12083,88,11796,3973,0,124326
NL,1/28/2021,1,0,5,0,0,140,14,0,68,786,0,831,12084,88,11801,3973,0,124466
NL,1/29/2021,4,0,3,0,0,192,16,0,66,530,0,852,12088,88,11804,3973,0,124658
NL,1/30/2021,2,0,2,20,0,162,14,0,64,550,0,885,12090,88,11806,3993,0,124820
NL,1/31/2021,4,0,0,0,0,125,18,0,63,550,0,946,12094,88,11806,3993,0,124945
NL,2/1/2021,5,0,4,5,0,130,20,0,57,323,0,997,12099,88,11810,3998,0,125075
NL,2/2/2021,2,0,0,95,0,135,20,0,54,418,0,1024,12101,88,11810,4093,0,125210
NL,2/3/2021,16,0,5,151,0,121,34,0,19,271,0,1005,12117,88,11815,4244,0,125331
NL,2/4/2021,4,0,6,161,0,190,37,0,20,432,0,1055,12121,88,11821,4405,0,125521
NL,2/5/2021,5,0,0,110,0,146,38,0,17,542,0,1009,12126,88,11821,4515,0,125667
NL,2/6/2021,22,0,5,20,0,520,58,0,20,542,0,1367,12148,88,11826,4535,0,126187
NL,2/7/2021,10,0,0,0,0,410,64,0,20,542,0,1652,12158,88,11826,4535,0,126597
NL,2/8/2021,2,0,11,438,0,280,61,0,27,975,0,1802,12160,88,11837,4973,0,126877
NL,2/9/2021,6,0,3,853,0,272,65,0,30,1733,0,1939,12166,88,11840,5826,0,127149
NL,2/10/2021,2,0,3,1341,0,171,51,0,28,2923,0,1989,12168,88,11843,7167,0,127320
NL,2/11/2021,7,0,5,1204,0,232,54,0,27,3966,0,2031,12175,88,11848,8371,0,127552
NL,2/12/2021,1,0,13,754,0,170,50,0,40,4610,0,2055,12176,88,11861,9125,0,127722
NL,2/13/2021,7,0,7,559,0,205,35,0,42,5149,0,1740,12183,88,11868,9684,0,127927
NL,2/14/2021,6,0,9,11,123,181,31,0,51,5160,123,1511,12189,88,11877,9695,123,128108
NL,2/15/2021,0,0,15,1906,218,133,29,0,55,6628,341,1364,12189,88,11892,11601,341,128241
NL,2/16/2021,1,2,16,3424,868,258,24,2,68,9199,1209,1350,12190,90,11908,15025,1209,128499
NL,2/17/2021,0,0,5,1477,541,124,22,2,70,9335,1750,1303,12190,90,11913,16502,1750,128623
NL,2/18/2021,1,1,6,1896,911,131,16,3,71,10027,2661,1202,12191,91,11919,18398,2661,128754
NL,2/19/2021,0,0,9,2205,758,144,15,3,67,11478,3419,1176,12191,91,11928,20603,3419,128898
NL,2/20/2021,0,0,2,923,490,152,8,3,62,11842,3909,1123,12191,91,11930,21526,3909,129050
NL,2/21/2021,1,0,6,0,0,114,3,3,59,11831,3786,1056,12192,91,11936,21526,3909,129164
NL,2/22/2021,0,0,1,1865,509,64,3,3,45,11790,4077,987,12192,91,11937,23391,4418,129228
NL,2/23/2021,0,0,0,1594,401,294,2,1,29,9960,3610,1023,12192,91,11937,24985,4819,129522
NL,2/24/2021,0,0,4,2210,322,189,2,1,28,10693,3391,1088,12192,91,11941,27195,5141,129711
NL,2/25/2021,6,0,1,1496,284,104,7,0,23,10293,2764,1061,12198,91,11942,28691,5425,129815
NL,2/26/2021,0,0,4,1115,72,111,7,0,18,9203,2078,1028,12198,91,11946,29806,5497,129926
NL,2/27/2021,1,0,0,0,0,221,8,0,16,8280,1588,1097,12199,91,11946,29806,5497,130147
NL,2/28/2021,1,0,3,0,0,118,8,0,13,8280,1588,1101,12200,91,11949,29806,5497,130265
NL,3/1/2021,0,0,0,445,82,171,8,0,12,6860,1161,1208,12200,91,11949,30251,5579,130436
NL,3/2/2021,0,0,0,1181,99,307,8,0,12,6447,859,1221,12200,91,11949,31432,5678,130743
NL,3/3/2021,5,0,0,2378,88,267,13,0,8,6615,625,1299,12205,91,11949,33810,5766,131010
NL,3/4/2021,5,0,2,1412,152,233,12,0,9,6531,493,1428,12210,91,11951,35222,5918,131243
NL,3/5/2021,0,0,0,679,76,248,12,0,5,6095,497,1565,12210,91,11951,35901,5994,131491
NL,3/6/2021,1,0,1,725,49,121,12,0,6,6820,546,1465,12211,91,11952,36626,6043,131612
NL,3/7/2021,6,0,1,0,0,176,17,0,4,6820,546,1523,12217,91,11953,36626,6043,131788
NL,3/8/2021,0,0,1,2410,390,128,17,0,5,8785,854,1480,12217,91,11954,39036,6433,131916
NL,3/9/2021,0,0,1,1719,491,326,17,0,6,9323,1246,1499,12217,91,11955,40755,6924,132242
NL,3/10/2021,0,0,8,1749,853,537,12,0,14,8694,2011,1769,12217,91,11963,42504,7777,132779
NL,3/11/2021,0,0,0,1468,1231,473,7,0,12,8750,3090,2009,12217,91,11963,43972,9008,133252
NL,3/12/2021,4,0,3,536,510,185,11,0,15,8607,3524,1946,12221,91,11966,44508,9518,133437
NL,3/13/2021,4,0,0,226,323,259,14,0,14,8108,3798,2084,12225,91,11966,44734,9841,133696
NL,3/14/2021,0,0,0,13,127,116,8,0,13,8121,3925,2024,12225,91,11966,44747,9968,133812
NL,3/15/2021,0,0,0,2018,1549,130,8,0,12,7729,5084,2026,12225,91,11966,46765,11517,133942
NL,3/16/2021,0,0,0,1473,1445,299,8,0,11,7483,6038,1999,12225,91,11966,48238,12962,134241
NL,3/17/2021,0,0,7,1010,938,178,8,0,10,6744,6123,1640,12225,91,11973,49248,13900,134419
NL,3/18/2021,0,0,0,1394,1373,161,8,0,10,6670,6265,1328,12225,91,11973,50642,15273,134580
NL,3/19/2021,0,0,5,786,652,141,4,0,12,6920,6407,1284,12225,91,11978,51428,15925,134721
NL,3/20/2021,0,0,0,254,327,101,0,0,12,6948,6411,1126,12225,91,11978,51682,16252,134822
NL,3/21/2021,0,0,0,0,0,64,0,0,12,6935,6284,1074,12225,91,11978,51682,16252,134886
NL,3/22/2021,0,0,0,2470,2567,82,0,0,12,7387,7302,1026,12225,91,11978,54152,18819,134968
NL,3/23/2021,0,0,0,2515,1194,336,0,0,12,8429,7051,1063,12225,91,11978,56667,20013,135304
NL,3/24/2021,1,0,1,1186,981,245,1,0,6,8605,7094,1130,12226,91,11979,57853,20994,135549
NL,3/25/2021,2,0,0,965,657,97,3,0,6,8176,6378,1066,12228,91,11979,58818,21651,135646
NL,3/26/2021,1,0,0,632,316,2,4,0,1,8022,6042,927,12229,91,11979,59450,21967,135648
NL,3/27/2021,0,0,0,153,106,211,4,0,1,7921,5821,1037,12229,91,11979,59603,22073,135859
NL,3/28/2021,1,0,1,0,0,77,5,0,2,7921,5821,1050,12230,91,11980,59603,22073,135936
NL,3/29/2021,3,0,0,17,1,45,8,0,2,5468,3255,1013,12233,91,11980,59620,22074,135981
NL,3/30/2021,0,0,0,2484,1109,145,8,0,2,5437,3170,822,12233,91,11980,62104,23183,136126
NL,3/31/2021,107,0,0,1369,591,235,114,0,1,5620,2780,812,12340,91,11980,63473,23774,136361
NL,4/1/2021,5,0,0,1695,573,225,117,0,1,6350,2696,940,12345,91,11980,65168,24347,136586
NL,4/2/2021,16,0,0,-4425,-1319,168,132,0,1,1293,1061,1106,12361,91,11980,60743,23028,136754
NL,4/3/2021,1,0,0,83,137,89,133,0,1,1223,1092,984,12362,91,11980,60826,23165,136843
NL,4/4/2021,1,0,0,83,57,164,133,0,0,1306,1149,1071,12363,91,11980,60909,23222,137007
NL,4/5/2021,2,0,0,1779,311,105,132,0,0,3068,1459,1131,12365,91,11980,62688,23533,137112
NL,4/6/2021,0,0,2,3068,814,170,132,0,2,3652,1164,1156,12365,91,11982,65756,24347,137282
NL,4/7/2021,11,0,2,3623,498,225,36,0,4,5906,1071,1146,12376,91,11984,69379,24845,137507
NL,4/8/2021,5,0,0,2960,679,205,36,0,4,7171,1177,1126,12381,91,11984,72339,25524,137712
NL,4/9/2021,7,0,4,2159,511,0,27,0,8,13755,3007,958,12388,91,11988,74498,26035,137712
NL,4/10/2021,12,0,2,836,111,588,38,0,10,14508,2981,1457,12400,91,11990,75334,26146,138300
NL,4/11/2021,5,2,2,4150,224,215,42,2,12,18575,3148,1508,12405,93,11992,79484,26370,138515
NL,4/12/2021,11,0,0,6856,1231,186,51,2,12,23652,4068,1589,12416,93,11992,86340,27601,138701
NL,4/13/2021,11,0,3,6163,750,267,62,2,13,26747,4004,1686,12427,93,11995,92503,28351,138968
NL,4/14/2021,13,0,102,6456,822,344,64,2,113,29580,4328,1805,12440,93,12097,98959,29173,139312
NL,4/15/2021,42,0,3,4013,904,246,101,2,116,30633,4553,1846,12482,93,12100,102972,30077,139558
NL,4/16/2021,22,1,2,4222,368,270,116,3,114,32696,4410,2116,12504,94,12102,107194,30445,139828
NL,4/17/2021,32,0,0,1330,82,366,136,3,112,33190,4381,1894,12536,94,12102,108524,30527,140194
NL,4/18/2021,19,0,8,1046,9,255,150,1,118,30086,4166,1934,12555,94,12110,109570,30536,140449
NL,4/19/2021,13,0,0,7514,1061,152,152,1,118,30744,3996,1900,12568,94,12110,117084,31597,140601
NL,4/20/2021,82,0,0,5531,983,492,223,1,115,30112,4229,2125,12650,94,12110,122615,32580,141093
NL,4/21/2021,97,0,4,6334,889,713,307,1,17,29990,4296,2494,12747,94,12114,128949,33469,141806
NL,4/22/2021,53,0,2,5954,847,266,318,1,16,31931,4239,2514,12800,94,12116,134903,34316,142072
NL,4/23/2021,89,0,1,1794,592,456,385,0,15,29503,4463,2700,12889,94,12117,136697,34908,142528
NL,4/24/2021,114,1,0,533,139,744,467,1,15,28706,4520,3078,13003,95,12117,137230,35047,143272
NL,4/25/2021,180,3,15,350,20,646,628,4,22,28010,4531,3469,13183,98,12132,137580,35067,143918
NL,4/26/2021,55,0,3,3864,1685,308,670,4,25,24360,5155,3625,13238,98,12135,141444,36752,144226
NL,4/27/2021,207,0,16,4109,898,645,795,4,41,22938,5070,3778,13445,98,12151,145553,37650,144871
NL,4/28/2021,124,2,32,5373,1189,676,822,6,69,21977,5370,3741,13569,100,12183,150926,38839,145547
NL,4/29/2021,181,0,29,4686,978,643,950,6,96,20709,5501,4118,13750,100,12212,155612,39817,146190
NL,4/30/2021,226,4,12,2987,398,747,1087,10,107,21902,5307,4409,13976,104,12224,158599,40215,146937
NL,5/1/2021,158,3,44,1060,112,640,1131,12,151,22429,5280,4305,14134,107,12268,159659,40327,147577
NL,5/2/2021,216,2,27,264,18,541,1167,11,163,22343,5278,4200,14350,109,12295,159923,40345,148118
NL,5/3/2021,101,6,30,3548,1353,438,1213,17,190,22027,4946,4330,14451,115,12325,163471,41698,148556
NL,5/4/2021,266,0,32,2347,2100,0,1272,17,206,20265,6148,3685,14717,115,12357,165818,43798,148556
NL,5/5/2021,287,3,33,2627,869,1586,1435,18,207,17519,5828,4595,15004,118,12390,168445,44667,150142
NL,5/6/2021,267,3,38,1646,945,908,1521,21,216,14479,5795,4860,15271,121,12428,170091,45612,151050
NL,5/7/2021,309,1,112,1504,640,668,1604,18,316,12996,6037,4781,15580,122,12540,171595,46252,151718
NL,5/8/2021,333,15,19,149,92,12174,1779,30,291,12085,6017,16315,15913,137,12559,171744,46344,163892
NL,5/9/2021,237,3,128,434,14,1136,1800,31,392,12255,6013,16910,16150,140,12687,172178,46358,165028
NL,5/10/2021,133,10,47,2308,1513,522,1832,35,409,11015,6173,16994,16283,150,12734,174486,47871,165550
NL,5/11/2021,269,6,45,1741,1678,1345,1835,41,422,10409,5751,18339,16552,156,12779,176227,49549,166895
NL,5/12/2021,338,9,98,1610,698,1738,1886,47,487,9392,5580,18491,16890,165,12877,177837,50247,168633
NL,5/13/2021,366,12,91,2045,1074,1486,1985,56,540,9791,5709,19069,17256,177,12968,179882,51321,170119
NL,5/14/2021,275,13,66,858,321,1115,1951,68,494,9145,5390,19516,17531,190,13034,180740,51642,171234
NL,5/15/2021,304,6,53,273,79,927,1922,59,528,9269,5377,8269,17835,196,13087,181013,51721,172161
NL,5/16/2021,241,13,108,253,7,923,1926,69,508,9088,5370,8056,18076,209,13195,181266,51728,173084
NL,5/17/2021,273,7,104,4050,14,1219,2066,66,565,10830,3871,8753,18349,216,13299,185316,51742,174303
NL,5/18/2021,365,12,192,5377,21,1723,2162,72,712,14466,2214,9131,18714,228,13491,190693,51763,176026
NL,5/19/2021,244,6,215,2082,9,1446,2068,69,829,14938,1525,8839,18958,234,13706,192775,51772,177472
NL,5/20/2021,326,11,218,2043,66,2039,2028,68,956,14936,517,9392,19284,245,13924,194818,51838,179511
NL,5/21/2021,309,13,225,559,5,1541,2062,68,1115,14637,201,9818,19593,258,14149,195377,51843,181052
NL,5/22/2021,252,13,214,100,2,1457,2010,75,1276,14464,124,10348,19845,271,14363,195477,51845,182509
NL,5/23/2021,223,14,137,173,0,1194,1992,76,1305,14384,117,10619,20068,285,14500,195650,51845,183703
NL,5/24/2021,191,12,137,5864,4,1006,1910,81,1338,16198,107,10406,20259,297,14637,201514,51849,184709
NL,5/25/2021,276,18,161,6285,12,1037,1821,87,1307,17106,98,9720,20535,315,14798,207799,51861,185746
NL,5/26/2021,260,12,131,1022,14,198,1837,93,1223,16046,103,8472,20795,327,14929,208821,51875,185944
NL,5/27/2021,228,11,195,762,13,2502,1739,93,1200,14765,50,8935,21023,338,15124,209583,51888,188446
NL,5/28/2021,192,5,134,718,32,1204,1622,85,1109,14924,77,8598,21215,343,15258,210301,51920,189650
NL,5/29/2021,156,7,156,244,10,1046,1526,79,1051,15068,85,8187,21371,350,15414,210545,51930,190696
NL,5/30/2021,192,13,109,83,0,868,1495,78,1023,14978,85,7861,21563,363,15523,210628,51930,191564
NL,5/31/2021,117,0,215,6342,12,689,1421,66,1101,15456,93,7544,21680,363,15738,216970,51942,192253
NL,6/1/2021,174,9,373,6028,9,1212,1319,57,1313,15199,90,7719,21854,372,16111,222998,51951,193465
NL,6/2/2021,218,27,94,2135,32,1060,1277,72,1276,16312,108,8581,22072,399,16205,225133,51983,194525
NL,6/3/2021,168,5,284,2648,15,1368,1217,66,1365,18198,110,7447,22240,404,16489,227781,51998,195893
NL,6/4/2021,147,12,148,1817,40,1161,1172,73,1379,19297,118,7404,22387,416,16637,229598,52038,197054
NL,6/5/2021,309,6,177,209,1,1460,1325,72,1400,19262,109,7818,22696,422,16814,229807,52039,198514
NL,6/6/2021,77,4,160,580,6,842,1210,63,1451,19759,115,7792,22773,426,16974,230387,52045,199356
NL,6/7/2021,145,3,169,9116,34,1014,1238,66,1405,22533,137,8117,22918,429,17143,239503,52079,200370
